0; 5700.566175184998
1; 5230.5293996702185
2; 5047.402985082248
3; 4262.440177328091
4; 5263.0786291374225
5; 5949.523023315456
6; 5918.110759879163
7; 4022.6038219929324
8; 4206.002071914539
9; 5139.932038267187
10; 4556.907993280576
11; 4807.390892600756
12; 5067.109983517341
13; 4400.659853096157
14; 5175.982113171862
15; 5214.9354350572785
16; 5062.937655716573
17; 4784.563296087514
18; 4821.5078306830355
19; 5441.104284930005
20; 5078.472273288007
21; 4404.990857875986
22; 5845.5608601507665
23; 5504.641462233743
24; 6157.337663877016
25; 4874.5930682826265
26; 5253.663198708462
27; 5417.921044047074
28; 4620.171027195801
29; 6178.262336969681
30; 5350.713823533435
31; 4951.820017820539
32; 5289.15995344206
33; 4333.20580360908
34; 4936.750340399524
35; 5426.429725530319
36; 3910.3346727600097
37; 5549.7579363874165
38; 4991.508394661527
39; 5138.958643783132
40; 4883.067962786657
41; 4628.125894351171
42; 4710.853940444252
43; 4152.992702107934
44; 5578.366711095457
45; 5921.857097936382
46; 5524.836962591295
47; 4812.062218784729
48; 5631.175263461091
49; 5826.617770514837
50; 6119.84451127507
51; 5348.239749812654
52; 5526.442272854362
53; 4721.294947901477
54; 5212.873916072539
55; 3791.0216785885823
56; 5631.896850106991
57; 4734.316557569234
58; 4629.206002199502
59; 6003.934103753961
60; 4648.28824985455
61; 4897.839061534711
62; 6087.39070626671
63; 5554.680945764806
64; 4442.150498709665
65; 5538.472189242933
66; 4893.38169228437
67; 5625.777262836082
68; 5911.307513777217
69; 5680.646811512935
70; 5119.182089062516
71; 5012.4530349235265
72; 5012.051583300272
73; 5628.193652220614
74; 5523.4345120566895
75; 5325.439269049082
76; 5682.667477708838
77; 5778.278533966575
78; 4963.4373253504145
79; 5631.737914255807
80; 3423.136965557845
81; 5598.6478547374145
82; 5792.2893272756
83; 4580.692747241821
84; 6067.974206520579
85; 5749.716731012883
86; 4548.619237228646
87; 5103.504091644119
88; 5297.3765681879495
89; 4468.02451867183
90; 4532.604218541354
91; 4265.936732883574
92; 4540.411686697014
93; 4539.329491463176
94; 5654.737635675868
95; 5800.897072400029
